"TOA5","Alfono_1316","CR300","4056","CR300-WIFI.Std.10.07","CPU:Samoa Mesonet_universal_v00.CR300","10913","MetData"
"TIMESTAMP","RECORD","SWin_Avg","Tair_Avg","RH_Avg","VP_Avg","VPsat_Avg","VPD_Avg","WS_Avg","WSrs_Avg","WDuv_Avg","WDrs_Avg","WD_StdY","WD_StdCS","RF_Tot"
"2023-12-20 21:00:00",2678,0.1286601,"NAN","NAN","NAN","NAN","NAN",0.057,0.057,177.1,177.1,0.124,0.124,0
"2023-12-20 21:05:00",2679,0.1320871,"NAN","NAN","NAN","NAN","NAN",0.458,0.414,165.7,163.6,16.82,16.2,0
"2023-12-20 21:10:00",2680,0.1313958,"NAN","NAN","NAN","NAN","NAN",0.295,0.271,194.2,194.7,12.91,12.72,0
"2023-12-20 21:15:00",2681,0.1327725,"NAN","NAN","NAN","NAN","NAN",0.076,0.067,170,170,8.27,8.05,0
"2023-12-20 21:20:00",2682,0.1320871,"NAN","NAN","NAN","NAN","NAN",0.434,0.419,169.6,168.6,9.29,9.64,0
"2023-12-20 21:25:00",2683,0.1351625,"NAN","NAN","NAN","NAN","NAN",0.209,0.196,249.8,250.6,9.21,8.96,0
"2023-12-20 21:30:00",2684,0.1314613,"NAN","NAN","NAN","NAN","NAN",0.504,0.502,150,149.9,3.869,3.748,0
"2023-12-20 21:35:00",2685,0.1362115,"NAN","NAN","NAN","NAN","NAN",0.432,0.392,169.3,167,15.32,15.45,0
"2023-12-20 21:40:00",2686,0.1312349,"NAN","NAN","NAN","NAN","NAN",0.079,0.068,179.8,180.3,8.97,8.55,0
"2023-12-20 21:45:00",2687,0.1341672,"NAN","NAN","NAN","NAN","NAN",0,0,0,0,0,0,0
"2023-12-20 21:50:00",2688,0.132558,"NAN","NAN","NAN","NAN","NAN",0,0,0,0,0,0,0
"2023-12-20 21:55:00",2689,0.1339348,"NAN","NAN","NAN","NAN","NAN",0,0,0,0,0,0,0
"2023-12-20 22:00:00",2690,0.1306686,"NAN","NAN","NAN","NAN","NAN",0,0,0,0,0,0,0
"2023-12-20 22:05:00",2691,0.1305256,"NAN","NAN","NAN","NAN","NAN",0.193,0.193,140,140,1.075,1.075,0
"2023-12-20 22:10:00",2692,0.1297389,"NAN","NAN","NAN","NAN","NAN",0.213,0.211,142.7,143,2.999,3.016,0
"2023-12-20 22:15:00",2693,0.131807,"NAN","NAN","NAN","NAN","NAN",0.063,0.063,137.2,137.2,0.114,0.114,0
"2023-12-20 22:20:00",2694,0.129274,"NAN","NAN","NAN","NAN","NAN",0.253,0.251,156,156,4.332,4.325,0
"2023-12-20 22:25:00",2695,0.132707,"NAN","NAN","NAN","NAN","NAN",0.345,0.214,187.4,187.1,30.7,28.41,0
"2023-12-20 22:30:00",2696,0.1306091,"NAN","NAN","NAN","NAN","NAN",0.33,0.239,180,178.6,26.63,24.61,0
"2023-12-20 22:35:00",2697,0.1343162,"NAN","NAN","NAN","NAN","NAN",0.302,0.29,176.6,176.1,8.9,8.91,0
"2023-12-20 22:40:00",2698,0.1308236,"NAN","NAN","NAN","NAN","NAN",0.248,0.176,180.1,180.3,23.43,21.97,0
"2023-12-20 22:45:00",2699,0.1329335,"NAN","NAN","NAN","NAN","NAN",0.352,0.308,176,174.7,17.38,16.47,0
"2023-12-20 22:50:00",2700,0.1319918,"NAN","NAN","NAN","NAN","NAN",0.458,0.363,171.2,172.8,24.67,24.14,0
"2023-12-20 22:55:00",2701,0.133744,"NAN","NAN","NAN","NAN","NAN",0.422,0.397,179.7,179,12.95,12.79,0
"2023-12-20 23:00:00",2702,0.1327189,"NAN","NAN","NAN","NAN","NAN",0.232,0.156,218.5,223.9,23.35,21.93,0
"2023-12-20 23:05:00",2703,0.1353652,"NAN","NAN","NAN","NAN","NAN",0.079,0.07,226.8,226.8,8.33,8.11,0
"2023-12-20 23:10:00",2704,0.130621,"NAN","NAN","NAN","NAN","NAN",0.447,0.367,163.1,164,24.52,22.71,0
"2023-12-20 23:15:00",2705,0.1353235,"NAN","NAN","NAN","NAN","NAN",0.321,0.303,264,263.7,11.09,10.67,0
"2023-12-20 23:20:00",2706,0.133011,"NAN","NAN","NAN","NAN","NAN",0.54,0.466,152.7,153.1,22.64,20.79,0
"2023-12-20 23:25:00",2707,0.1348765,"NAN","NAN","NAN","NAN","NAN",0.497,0.399,196.5,193,25.97,24.4,0
"2023-12-20 23:30:00",2708,0.1316103,"NAN","NAN","NAN","NAN","NAN",0.236,0.209,153.2,152.8,13.57,13.11,0
"2023-12-20 23:35:00",2709,0.134644,"NAN","NAN","NAN","NAN","NAN",0.153,0.153,150.3,150.3,1.898,1.851,0
"2023-12-20 23:40:00",2710,0.1322481,"NAN","NAN","NAN","NAN","NAN",0.257,0.209,166.8,166,18.16,17.6,0
"2023-12-20 23:45:00",2711,0.1326951,"NAN","NAN","NAN","NAN","NAN",0.028,0.028,180.3,180.3,0.17,0.17,0
"2023-12-20 23:50:00",2712,0.1313719,"NAN","NAN","NAN","NAN","NAN",0.111,0.104,194.8,194.8,6.744,6.67,0
"2023-12-20 23:55:00",2713,0.1339228,"NAN","NAN","NAN","NAN","NAN",0.044,0.044,168.1,168.1,0.421,0.421,0
"2023-12-21 00:00:00",2714,0.1320812,"NAN","NAN","NAN","NAN","NAN",0.566,0.434,172.9,172,30.48,28.23,0
"2023-12-21 00:05:00",2715,0.1356989,"NAN","NAN","NAN","NAN","NAN",0.051,0.046,241.9,241.9,5.713,5.606,0
"2023-12-21 00:10:00",2716,0.1289998,"NAN","NAN","NAN","NAN","NAN",0.044,0.044,150.1,150.1,0.292,0.292,0
"2023-12-21 00:15:00",2717,0.1351387,"NAN","NAN","NAN","NAN","NAN",0.336,0.324,148.5,146.5,8.06,7.776,0
"2023-12-21 00:20:00",2718,0.1304839,"NAN","NAN","NAN","NAN","NAN",0.203,0.203,152.2,152.2,0.113,0.115,0
"2023-12-21 00:25:00",2719,0.134495,"NAN","NAN","NAN","NAN","NAN",0.307,0.306,146.7,146.7,3.418,3.447,0
"2023-12-21 00:30:00",2720,0.1323434,"NAN","NAN","NAN","NAN","NAN",0.112,0.112,140.4,140.4,0.009,0.019,0
"2023-12-21 00:35:00",2721,0.1345606,"NAN","NAN","NAN","NAN","NAN",0.234,0.234,141.1,141.1,0.113,0.116,0
"2023-12-21 00:40:00",2722,0.1317593,"NAN","NAN","NAN","NAN","NAN",0.133,0.133,141.5,141.5,0.357,0.357,0
"2023-12-21 00:45:00",2723,0.1344116,"NAN","NAN","NAN","NAN","NAN",0.179,0.174,156.5,156.4,6.131,6.052,0
"2023-12-21 00:50:00",2724,0.1335354,"NAN","NAN","NAN","NAN","NAN",0.214,0.129,206,212.4,25.77,23.15,0
"2023-12-21 00:55:00",2725,0.1351447,"NAN","NAN","NAN","NAN","NAN",0.022,0.022,155.9,155.9,0.265,0.265,0
"2023-12-21 01:00:00",2726,0.1323732,"NAN","NAN","NAN","NAN","NAN",0.003,0.003,157.4,157.4,0,0.001,0
"2023-12-21 01:05:00",2727,0.1352996,"NAN","NAN","NAN","NAN","NAN",0.032,0.032,157.2,157.2,0.033,0.033,0
"2023-12-21 01:10:00",2728,0.130323,"NAN","NAN","NAN","NAN","NAN",0,0,0,0,0,0,0
"2023-12-21 01:15:00",2729,0.1358122,"NAN","NAN","NAN","NAN","NAN",0.079,0.079,151.3,151.3,0.098,0.099,0
"2023-12-21 01:20:00",2730,0.1294826,"NAN","NAN","NAN","NAN","NAN",0.168,0.162,156.4,156.4,6.424,6.385,0
"2023-12-21 01:25:00",2731,0.1332374,"NAN","NAN","NAN","NAN","NAN",0.581,0.539,163.4,158.7,16.01,14.55,0
"2023-12-21 01:30:00",2732,0.1329394,"NAN","NAN","NAN","NAN","NAN",0.117,0.084,161.7,161.9,16.25,14.88,0
"2023-12-21 01:35:00",2733,0.1328798,"NAN","NAN","NAN","NAN","NAN",0.098,0.098,149.5,149.5,0.735,0.735,0
"2023-12-21 01:40:00",2734,0.1293753,"NAN","NAN","NAN","NAN","NAN",0,0,0,0,0,0,0
"2023-12-21 01:45:00",2735,0.1327189,"NAN","NAN","NAN","NAN","NAN",0,0,0,0,0,0,0
"2023-12-21 01:50:00",2736,0.1318964,"NAN","NAN","NAN","NAN","NAN",0.019,0.019,161.2,161.2,0.436,0.436,0
"2023-12-21 01:55:00",2737,0.1341434,"NAN","NAN","NAN","NAN","NAN",0,0,0,0,0,0,0
"2023-12-21 02:00:00",2738,0.1306269,"NAN","NAN","NAN","NAN","NAN",0.155,0.062,164.1,163.2,30.02,25.11,0
"2023-12-21 02:05:00",2739,0.132111,"NAN","NAN","NAN","NAN","NAN",0.095,0.093,156.6,156.6,3.909,3.894,0
"2023-12-21 02:10:00",2740,0.1311514,"NAN","NAN","NAN","NAN","NAN",0.079,0.066,166.7,166.7,10.04,9.63,0
"2023-12-21 02:15:00",2741,0.1347692,"NAN","NAN","NAN","NAN","NAN",0.668,0.611,155.7,152.3,18.7,18.12,0
"2023-12-21 02:20:00",2742,0.1297746,"NAN","NAN","NAN","NAN","NAN",0.138,0.117,148,146.8,11.6,11.1,0
"2023-12-21 02:25:00",2743,0.1325818,"NAN","NAN","NAN","NAN","NAN",0.051,0.047,185.6,185.6,5.247,5.166,0
"2023-12-21 02:30:00",2744,0.1292084,"NAN","NAN","NAN","NAN","NAN",0,0,0,0,0,0,0
"2023-12-21 02:35:00",2745,0.132111,"NAN","NAN","NAN","NAN","NAN",0.086,0.085,141,141,0.008,0.016,0
"2023-12-21 02:40:00",2746,0.1296316,"NAN","NAN","NAN","NAN","NAN",0,0,0,0,0,0,0
"2023-12-21 02:45:00",2747,0.1312349,"NAN","NAN","NAN","NAN","NAN",0.275,0.275,145.3,145.3,1.092,1.091,0
"2023-12-21 02:50:00",2748,0.1289819,"NAN","NAN","NAN","NAN","NAN",0.46,0.459,143,143,3.073,3.059,0
"2023-12-21 02:55:00",2749,0.130621,"NAN","NAN","NAN","NAN","NAN",0,0,0,0,0,0,0
"2023-12-21 03:00:00",2750,0.1291905,"NAN","NAN","NAN","NAN","NAN",0.185,0.185,150.9,150.9,1.059,1.044,0
"2023-12-21 03:05:00",2751,0.1322481,"NAN","NAN","NAN","NAN","NAN",0,0,0,0,0,0,0
"2023-12-21 03:10:00",2752,0.1289879,"NAN","NAN","NAN","NAN","NAN",0,0,0,0,0,0,0
"2023-12-21 03:15:00",2753,0.1318785,"NAN","NAN","NAN","NAN","NAN",0.12,0.12,290.3,290.3,0.934,0.925,0
"2023-12-21 03:20:00",2754,0.1289879,"NAN","NAN","NAN","NAN","NAN",0.13,0.089,278,282.8,18.05,14.94,0
"2023-12-21 03:25:00",2755,0.1310143,"NAN","NAN","NAN","NAN","NAN",0.086,0.054,206,206,16.33,14.74,0
"2023-12-21 03:30:00",2756,0.1272416,"NAN","NAN","NAN","NAN","NAN",0.133,0.123,283.6,283.6,8.34,8.22,0
"2023-12-21 03:35:00",2757,0.1333805,"NAN","NAN","NAN","NAN","NAN",0.016,0.016,296.6,296.6,0,0.004,0
"2023-12-21 03:40:00",2758,0.1272535,"NAN","NAN","NAN","NAN","NAN",0.182,0.181,303.7,303.9,1.494,1.519,0
"2023-12-21 03:45:00",2759,0.1286482,"NAN","NAN","NAN","NAN","NAN",0.003,0.003,14.61,14.61,0.001,0,0
"2023-12-21 03:50:00",2760,0.1285826,"NAN","NAN","NAN","NAN","NAN",0.057,0.046,87,79.72,8.76,7.694,0.254
"2023-12-21 03:55:00",2761,0.1310024,"NAN","NAN","NAN","NAN","NAN",0.063,0.048,258.2,258.2,10.83,10.18,0
"2023-12-21 04:00:00",2762,0.1307282,"NAN","NAN","NAN","NAN","NAN",0.548,0.382,153.9,152.6,36.95,30.92,0
"2023-12-21 04:05:00",2763,0.1366168,"NAN","NAN","NAN","NAN","NAN",0.478,0.308,171.5,168.4,35.53,29.66,0
"2023-12-21 04:10:00",2764,0.1326236,"NAN","NAN","NAN","NAN","NAN",0.594,0.591,303.5,303.8,4.661,4.572,0
"2023-12-21 04:15:00",2765,0.1349122,"NAN","NAN","NAN","NAN","NAN",0.003,0.003,296.8,296.8,0,0,0
"2023-12-21 04:20:00",2766,0.1321885,"NAN","NAN","NAN","NAN","NAN",0.498,0.405,309.3,306.6,25.26,22.88,0.762
"2023-12-21 04:25:00",2767,0.1340361,"NAN","NAN","NAN","NAN","NAN",0.921,0.476,291.9,291.3,58.33,45.5,2.286
"2023-12-21 04:30:00",2768,0.1314375,"NAN","NAN","NAN","NAN","NAN",0.157,0.096,354,354.4,22.76,19.36,2.286
"2023-12-21 04:35:00",2769,0.1331361,"NAN","NAN","NAN","NAN","NAN",0.488,0.198,168.5,156.8,46.57,36.43,0.508
"2023-12-21 04:40:00",2770,0.1312527,"NAN","NAN","NAN","NAN","NAN",0.465,0.042,22.9,44.31,57.23,48.26,0.254
"2023-12-21 04:45:00",2771,0.1310382,"NAN","NAN","NAN","NAN","NAN",0.194,0.159,270.9,272.6,16.22,14.22,0.254
"2023-12-21 04:50:00",2772,0.1312408,"NAN","NAN","NAN","NAN","NAN",0.333,0.285,140.8,140,18.11,15.75,1.27
"2023-12-21 04:55:00",2773,0.1328441,"NAN","NAN","NAN","NAN","NAN",1.878,1.542,153,149.6,43.18,31.58,1.524
"2023-12-21 05:00:00",2774,0.1306329,"NAN","NAN","NAN","NAN","NAN",1.389,1.027,137.1,144.8,44.61,37.64,0.762
"2023-12-21 05:05:00",2775,0.1329573,"NAN","NAN","NAN","NAN","NAN",2.165,1.911,149.1,148.7,32.42,27.57,0
"2023-12-21 05:10:00",2776,0.1298462,"NAN","NAN","NAN","NAN","NAN",1.397,1.32,144.7,145.1,19.04,17.66,0.254
"2023-12-21 05:15:00",2777,0.1296376,"NAN","NAN","NAN","NAN","NAN",0.833,0.745,166.8,167.4,23.47,21.72,0
"2023-12-21 05:20:00",2778,0.1294468,"NAN","NAN","NAN","NAN","NAN",0.851,0.633,187.4,180.8,36.83,33.46,0
"2023-12-21 05:25:00",2779,0.135401,"NAN","NAN","NAN","NAN","NAN",0.462,0.419,153.2,152.7,16.99,15.74,0.254
"2023-12-21 05:30:00",2780,0.132558,"NAN","NAN","NAN","NAN","NAN",0.94,0.739,151.2,145.7,37.52,31.15,0
"2023-12-21 05:35:00",2781,0.1349897,"NAN","NAN","NAN","NAN","NAN",0.354,0.338,151.8,151.6,9.64,9.8,0
"2023-12-21 05:40:00",2782,0.1397518,"NAN","NAN","NAN","NAN","NAN",0.87,0.681,170.3,164.7,33.5,30.41,0.254
"2023-12-21 05:45:00",2783,0.1677939,"NAN","NAN","NAN","NAN","NAN",0.688,0.625,147.6,143.2,15.77,14.73,0
"2023-12-21 05:50:00",2784,0.223014,"NAN","NAN","NAN","NAN","NAN",0.06,0.06,148.8,148.8,1.755,1.753,0.254
"2023-12-21 05:55:00",2785,0.2925621,"NAN","NAN","NAN","NAN","NAN",0.003,0.003,174.3,174.3,0,0,0
"2023-12-21 06:00:00",2786,0.4490915,"NAN","NAN","NAN","NAN","NAN",0.633,0.615,150,150.5,10.53,9.99,0
"2023-12-21 06:05:00",2787,0.9050907,"NAN","NAN","NAN","NAN","NAN",0.091,0.091,152.4,152.6,1.52,1.512,0.254
"2023-12-21 06:10:00",2788,1.453418,"NAN","NAN","NAN","NAN","NAN",0,0,0,0,0,0,0.254
"2023-12-21 06:15:00",2789,2.227238,"NAN","NAN","NAN","NAN","NAN",0.107,0.106,148,147.9,2.525,2.535,0.254
"2023-12-21 06:20:00",2790,3.208033,"NAN","NAN","NAN","NAN","NAN",0.265,0.246,153.9,153.4,11.53,11.17,0.254
"2023-12-21 06:25:00",2791,4.524256,"NAN","NAN","NAN","NAN","NAN",0.108,0.107,149.9,149.9,1.519,1.518,0.254
"2023-12-21 06:30:00",2792,6.028686,"NAN","NAN","NAN","NAN","NAN",0.357,0.351,154.6,154.6,6.383,6.279,0.254
"2023-12-21 06:35:00",2793,"NAN","NAN","NAN","NAN","NAN","NAN",0.687,0.626,162.6,159.6,18.79,17.61,0.254
"2023-12-21 06:40:00",2794,7.248647,"NAN","NAN","NAN","NAN","NAN",0.603,0.568,150,149.7,15.07,13.27,0
"2023-12-21 06:45:00",2795,7.642077,"NAN","NAN","NAN","NAN","NAN",0.4,0.277,135.8,132.8,26.55,27.11,0
"2023-12-21 06:50:00",2796,"NAN","NAN","NAN","NAN","NAN","NAN",0.606,0.562,151.5,151.8,16.06,15.05,0.254
"2023-12-21 06:55:00",2797,7.808775,"NAN","NAN","NAN","NAN","NAN",0.615,0.57,147.3,150.5,14.3,14.2,0
"2023-12-21 07:00:00",2798,6.656096,"NAN","NAN","NAN","NAN","NAN",0.503,0.481,148.8,146.4,11.88,11.29,0
"2023-12-21 07:05:00",2799,7.954725,"NAN","NAN","NAN","NAN","NAN",1.087,1.032,142.7,142.8,17.51,16.95,0
"2023-12-21 07:10:00",2800,9.826307,"NAN","NAN","NAN","NAN","NAN",0.362,0.26,152.8,150.7,27.71,25.42,0.254
"2023-12-21 07:15:00",2801,9.530146,"NAN","NAN","NAN","NAN","NAN",0.56,0.44,177.3,176.4,27.3,24.95,0
"2023-12-21 07:20:00",2802,9.452182,"NAN","NAN","NAN","NAN","NAN",0.343,0.324,152,151.8,11.4,9.3,0
"2023-12-21 07:25:00",2803,13.26112,"NAN","NAN","NAN","NAN","NAN",1.423,1.187,135.6,140.8,36.72,29.56,0.254
"2023-12-21 07:30:00",2804,22.38886,"NAN","NAN","NAN","NAN","NAN",1.564,1.359,151.4,150.7,33.22,28.57,0
"2023-12-21 07:35:00",2805,29.37573,"NAN","NAN","NAN","NAN","NAN",0.841,0.785,151.5,148.6,17.82,16.19,0
"2023-12-21 07:40:00",2806,33.14807,"NAN","NAN","NAN","NAN","NAN",0.967,0.927,146.8,145,12.39,12.61,0
"2023-12-21 07:45:00",2807,31.58405,"NAN","NAN","NAN","NAN","NAN",0.879,0.594,146.7,143.7,46.31,38.75,0
"2023-12-21 07:50:00",2808,29.16245,"NAN","NAN","NAN","NAN","NAN",0.312,0.295,154.3,154.4,9.78,9.87,0
"2023-12-21 07:55:00",2809,26.24821,"NAN","NAN","NAN","NAN","NAN",0.286,0.174,259.9,262.2,29.63,26.41,0
"2023-12-21 08:00:00",2810,23.66523,"NAN","NAN","NAN","NAN","NAN",0.219,0.062,10.31,8.98,35.67,30.44,0
"2023-12-21 08:05:00",2811,27.87345,"NAN","NAN","NAN","NAN","NAN",0.037,0.035,8.07,6.403,4.292,4.237,0
"2023-12-21 08:10:00",2812,27.79958,"NAN","NAN","NAN","NAN","NAN",0.109,0.079,177.5,174.5,15.15,13.85,0
"2023-12-21 08:15:00",2813,16.21325,"NAN","NAN","NAN","NAN","NAN",0.016,0.016,264.5,264.5,0.489,0.488,0
"2023-12-21 08:20:00",2814,14.37563,"NAN","NAN","NAN","NAN","NAN",0,0,0,0,0,0,0
"2023-12-21 08:25:00",2815,15.24099,"NAN","NAN","NAN","NAN","NAN",0.159,0.157,300.8,301.4,3.738,3.556,0
"2023-12-21 08:30:00",2816,25.09618,"NAN","NAN","NAN","NAN","NAN",0.106,0.103,176.3,176,4.952,4.822,0
"2023-12-21 08:35:00",2817,38.85332,"NAN","NAN","NAN","NAN","NAN",0.909,0.683,159.6,156.4,36.49,33.91,0
"2023-12-21 08:40:00",2818,75.12573,"NAN","NAN","NAN","NAN","NAN",0.4,0.217,119.9,120,39.51,34.61,0
"2023-12-21 08:45:00",2819,63.42749,"NAN","NAN","NAN","NAN","NAN",0.202,0.054,308.8,324.4,37.66,30.77,0
"2023-12-21 08:50:00",2820,87.96883,"NAN","NAN","NAN","NAN","NAN",0.028,0.009,138,138,13.91,11.52,0
"2023-12-21 08:55:00",2821,85.25728,"NAN","NAN","NAN","NAN","NAN",0.311,0.231,165.5,164.4,24.07,19.32,0
"2023-12-21 09:00:00",2822,131.8742,"NAN","NAN","NAN","NAN","NAN",0.352,0.214,279.7,283.8,34.43,29.3,0
"2023-12-21 09:05:00",2823,152.5381,"NAN","NAN","NAN","NAN","NAN",0.075,0.062,333.9,336.3,9.29,8.87,0
"2023-12-21 09:10:00",2824,94.17316,"NAN","NAN","NAN","NAN","NAN",0.079,0.07,274.9,274.9,8.26,8.05,0
"2023-12-21 09:15:00",2825,93.01097,"NAN","NAN","NAN","NAN","NAN",0.428,0.112,239.7,202.9,51.71,40.65,0
"2023-12-21 09:20:00",2826,83.65313,"NAN","NAN","NAN","NAN","NAN",0.928,0.109,248.5,264.4,80.3,62.74,0
"2023-12-21 09:25:00",2827,102.3916,"NAN","NAN","NAN","NAN","NAN",0.661,0.222,356.5,351.8,59.18,47.46,0
"2023-12-21 09:30:00",2828,68.52441,"NAN","NAN","NAN","NAN","NAN",0.292,0.167,295.7,295.8,32.2,28.4,0
"2023-12-21 09:35:00",2829,53.08565,"NAN","NAN","NAN","NAN","NAN",0.271,0.214,256.4,258.8,19.05,18.88,0
"2023-12-21 09:40:00",2830,59.69859,"NAN","NAN","NAN","NAN","NAN",0.421,0.368,295,295.8,19.14,18.23,0
"2023-12-21 09:45:00",2831,45.46124,"NAN","NAN","NAN","NAN","NAN",0.038,0.019,270.4,270.4,13.14,11.41,0
"2023-12-21 09:50:00",2832,44.25456,"NAN","NAN","NAN","NAN","NAN",0.206,0.184,296.2,297.3,12.11,11.73,0
"2023-12-21 09:55:00",2833,99.49992,"NAN","NAN","NAN","NAN","NAN",0.242,0.147,226.4,226.8,28.03,25.18,0
"2023-12-21 10:00:00",2834,100.2795,"NAN","NAN","NAN","NAN","NAN",0.203,0.056,295.1,291.7,36.83,31.09,0
"2023-12-21 10:05:00",2835,95.4274,"NAN","NAN","NAN","NAN","NAN",0.428,0.125,153.3,152.8,49.09,39.16,0
"2023-12-21 10:10:00",2836,118.6756,"NAN","NAN","NAN","NAN","NAN",0.21,0.117,198.8,198.3,28.61,24.72,0
"2023-12-21 10:15:00",2837,120.77,"NAN","NAN","NAN","NAN","NAN",0.46,0.352,122.6,126.3,27.8,24.11,0
"2023-12-21 10:20:00",2838,78.63715,"NAN","NAN","NAN","NAN","NAN",0.214,0.097,230.2,233.2,31.89,26.6,0
"2023-12-21 10:25:00",2839,81.35044,"NAN","NAN","NAN","NAN","NAN",0.355,0.14,238.8,239.6,43.54,36.77,0
"2023-12-21 10:30:00",2840,72.52625,"NAN","NAN","NAN","NAN","NAN",0.503,0.482,300.4,300,11.68,9.09,0
"2023-12-21 10:35:00",2841,88.30035,"NAN","NAN","NAN","NAN","NAN",0.26,0.252,298.1,299.6,6.913,6.692,0
"2023-12-21 10:40:00",2842,96.50565,"NAN","NAN","NAN","NAN","NAN",0.737,0.371,297.6,296.5,47.83,44.56,0
"2023-12-21 10:45:00",2843,110.2745,"NAN","NAN","NAN","NAN","NAN",0.316,0.116,231.2,229.7,43.74,35.5,0
"2023-12-21 10:50:00",2844,82.06995,"NAN","NAN","NAN","NAN","NAN",0.433,0.157,71.53,67.1,49.02,38.44,0
"2023-12-21 10:55:00",2845,56.69669,"NAN","NAN","NAN","NAN","NAN",0.335,0.146,269.7,256.8,41.17,32.78,0
"2023-12-21 11:00:00",2846,70.51414,"NAN","NAN","NAN","NAN","NAN",0.619,0.217,11.95,45.83,50.98,42.31,0
"2023-12-21 11:05:00",2847,70.91794,"NAN","NAN","NAN","NAN","NAN",0.43,0.124,120,116.7,50.46,38.24,0
"2023-12-21 11:10:00",2848,114.5555,"NAN","NAN","NAN","NAN","NAN",0.598,0.232,33.06,55.79,45.38,42.66,0
"2023-12-21 11:15:00",2849,154.6759,"NAN","NAN","NAN","NAN","NAN",1.901,1.404,167.2,167.2,46.34,40.42,0
"2023-12-21 11:20:00",2850,197.1995,"NAN","NAN","NAN","NAN","NAN",1.992,1.608,145.6,146.2,43.09,33.25,0
"2023-12-21 11:25:00",2851,261.7749,"NAN","NAN","NAN","NAN","NAN",1.59,0.911,110.2,121.2,63.13,50.95,0
"2023-12-21 11:30:00",2852,274.7176,"NAN","NAN","NAN","NAN","NAN",0.451,0.249,7.167,4.578,39.12,35.55,0
"2023-12-21 11:35:00",2853,241.3606,"NAN","NAN","NAN","NAN","NAN",0.474,0.287,347.4,345.6,38.29,33.5,0
"2023-12-21 11:40:00",2854,275.2372,"NAN","NAN","NAN","NAN","NAN",0.59,0.459,43.16,43.68,29.27,28.11,0
"2023-12-21 11:45:00",2855,188.996,"NAN","NAN","NAN","NAN","NAN",0.215,0.094,96.9,113.9,31.87,26.26,0
"2023-12-21 11:50:00",2856,119.5845,"NAN","NAN","NAN","NAN","NAN",0.546,0.372,185,183.9,35.79,31.38,0
"2023-12-21 11:55:00",2857,124.6467,"NAN","NAN","NAN","NAN","NAN",0.386,0.02,317.4,297,60.12,47.1,0
"2023-12-21 12:00:00",2858,84.47401,"NAN","NAN","NAN","NAN","NAN",0.479,0.341,352.1,346.4,29.77,27.41,0
"2023-12-21 12:05:00",2859,94.69006,"NAN","NAN","NAN","NAN","NAN",0.078,0.031,220.1,239,19.82,16.28,0
"2023-12-21 12:10:00",2860,142.7962,"NAN","NAN","NAN","NAN","NAN",0.435,0.303,299.6,300.2,32.63,27.4,0
"2023-12-21 12:15:00",2861,159.9434,"NAN","NAN","NAN","NAN","NAN",1.327,0.76,105,118.7,55.29,47.25,0
"2023-12-21 12:20:00",2862,134.7219,"NAN","NAN","NAN","NAN","NAN",1.182,0.315,57.99,129.3,78.37,59.54,0
"2023-12-21 12:25:00",2863,125.427,"NAN","NAN","NAN","NAN","NAN",1.285,0.809,61.8,64.67,53.41,47.73,0
"2023-12-21 12:30:00",2864,136.7222,"NAN","NAN","NAN","NAN","NAN",1.136,0.1,350.2,335.6,82,68.3,0
"2023-12-21 12:35:00",2865,156.9465,"NAN","NAN","NAN","NAN","NAN",1.038,0.398,100.5,117.3,66.2,55.2,0
"2023-12-21 12:40:00",2866,177.955,"NAN","NAN","NAN","NAN","NAN",1.311,0.768,105.9,115.7,60.15,47.49,0
"2023-12-21 12:45:00",2867,142.1783,"NAN","NAN","NAN","NAN","NAN",1.152,0.611,65.56,77.52,57.13,51.07,0
"2023-12-21 12:50:00",2868,225.783,"NAN","NAN","NAN","NAN","NAN",0.854,0.416,90.1,102.2,54.34,46.67,0
"2023-12-21 12:55:00",2869,162.2517,"NAN","NAN","NAN","NAN","NAN",0.332,0.089,148.7,160,49.38,38.59,0
"2023-12-21 13:00:00",2870,159.7581,"NAN","NAN","NAN","NAN","NAN",0.636,0.288,318.4,316.1,52.26,41.5,0
"2023-12-21 13:05:00",2871,143.4305,"NAN","NAN","NAN","NAN","NAN",0.24,0.049,44.56,47.08,44.45,36.09,0
"2023-12-21 13:10:00",2872,196.3625,"NAN","NAN","NAN","NAN","NAN",0.696,0.033,28.45,78.29,70.97,59.69,0
"2023-12-21 13:15:00",2873,196.4717,"NAN","NAN","NAN","NAN","NAN",0.49,0.2,24.26,18.33,48.67,42.39,0
"2023-12-21 13:20:00",2874,215.6,"NAN","NAN","NAN","NAN","NAN",0.869,0.352,70.22,86,55.97,50.08,0
"2023-12-21 13:25:00",2875,195.4693,"NAN","NAN","NAN","NAN","NAN",0.995,0.619,73.05,83.8,46.08,43.39,0
"2023-12-21 13:30:00",2876,190.2994,"NAN","NAN","NAN","NAN","NAN",0.35,0.145,54.59,64.83,40.63,35.46,0
"2023-12-21 13:35:00",2877,168.06,"NAN","NAN","NAN","NAN","NAN",0.574,0.419,54.14,55.73,32.68,30.08,0
"2023-12-21 13:40:00",2878,142.5471,"NAN","NAN","NAN","NAN","NAN",0.6,0.241,9.17,2.747,54.66,46.06,0
"2023-12-21 13:45:00",2879,130.5122,"NAN","NAN","NAN","NAN","NAN",0.143,0.135,290,290,7.086,7.021,0
